calibration_row_id,meaning_id,evidence_edge_id,l2_primitive_id,source_receipt_id,symbol,entity_id,asof_ts,event_time,source_ts,available_to_brain_ts,runtime_context,source_time_certified,freshness_status,event_type,economic_dimension,direction,confidence_raw_band,confidence_static_weight,split_name,outcome_source_table,outcome_bridge_key,lifecycle_id,continuation_id,outcome_start_ts,outcome_end_ts,outcome_horizon,outcome_metric,outcome_value,outcome_label,label_source,inferred_matching_used_flag,label_used_in_assignment_flag,outcome_used_in_assignment_flag,missing_label_flag,diagnostic_only,trade_output_flag,score_output_flag,order_intent_flag
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-05-08|CONT-0014|000002|ADD:4e64d5932ff6:LIFECYCLE|NVDA|2023-05-08|CONT-0014,l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-05-08|CONT-0014|000002|ADD,,,CANONICAL|LIFECYCLE|NVDA|2023-05-08|CONT-0014|000002|ADD,NVDA,SETUP|LIFECYCLE|NVDA|2023-05-08|CONT-0014,2023-05-17T14:30:00+00:00,2023-05-17T14:30:00+00:00,2023-05-17T14:30:00+00:00,2023-05-17T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_add,EXECUTION,UNKNOWN,unknown,0.0,train,docs/reports/task_387_canonical_continuation_oos_overlay/canonical_oos_quality_panel.csv,LIFECYCLE|NVDA|2023-05-08|CONT-0014,LIFECYCLE|NVDA|2023-05-08|CONT-0014,,2023-05-08T14:30:00+00:00,2023-06-06T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,0.3259922665715926,POSITIVE,explicit_source_event_lifecycle_bridge,0,0,0,0,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-05-08|CONT-0014|000002|ADD:cb082c2562ba:LIFECYCLE|NVDA|2023-05-08|CONT-0014,l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-05-08|CONT-0014|000002|ADD,,,CANONICAL|LIFECYCLE|NVDA|2023-05-08|CONT-0014|000002|ADD,NVDA,SETUP|LIFECYCLE|NVDA|2023-05-08|CONT-0014,2023-05-17T14:30:00+00:00,2023-05-17T14:30:00+00:00,2023-05-17T14:30:00+00:00,2023-05-17T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_add,EXECUTION,UNKNOWN,unknown,0.0,UNSPECIFIED_SPLIT_REVIEW_ONLY,docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,LIFECYCLE|NVDA|2023-05-08|CONT-0014,LIFECYCLE|NVDA|2023-05-08|CONT-0014,,2023-05-08T14:30:00+00:00,2023-06-06T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,0.32599226657159264,MISSING,explicit_source_event_lifecycle_bridge,0,0,0,1,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-05-08|CONT-0014|000003|SCALE:34a767cb4ba6:LIFECYCLE|NVDA|2023-05-08|CONT-0014,l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-05-08|CONT-0014|000003|SCALE,,,CANONICAL|LIFECYCLE|NVDA|2023-05-08|CONT-0014|000003|SCALE,NVDA,SETUP|LIFECYCLE|NVDA|2023-05-08|CONT-0014,2023-05-18T14:30:00+00:00,2023-05-18T14:30:00+00:00,2023-05-18T14:30:00+00:00,2023-05-18T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_scale,EXECUTION,UNKNOWN,unknown,0.0,offline_task385_continuation_engine,docs/reports/task_386_canonical_continuation_quality/canonical_lifecycle_quality_panel.csv,LIFECYCLE|NVDA|2023-05-08|CONT-0014,LIFECYCLE|NVDA|2023-05-08|CONT-0014,,2023-05-08T14:30:00+00:00,2023-06-06T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,0.3259922665715926,POSITIVE,explicit_source_event_lifecycle_bridge,0,0,0,0,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-05-08|CONT-0014|000003|SCALE:4e64d5932ff6:LIFECYCLE|NVDA|2023-05-08|CONT-0014,l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-05-08|CONT-0014|000003|SCALE,,,CANONICAL|LIFECYCLE|NVDA|2023-05-08|CONT-0014|000003|SCALE,NVDA,SETUP|LIFECYCLE|NVDA|2023-05-08|CONT-0014,2023-05-18T14:30:00+00:00,2023-05-18T14:30:00+00:00,2023-05-18T14:30:00+00:00,2023-05-18T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_scale,EXECUTION,UNKNOWN,unknown,0.0,train,docs/reports/task_387_canonical_continuation_oos_overlay/canonical_oos_quality_panel.csv,LIFECYCLE|NVDA|2023-05-08|CONT-0014,LIFECYCLE|NVDA|2023-05-08|CONT-0014,,2023-05-08T14:30:00+00:00,2023-06-06T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,0.3259922665715926,POSITIVE,explicit_source_event_lifecycle_bridge,0,0,0,0,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-05-08|CONT-0014|000003|SCALE:cb082c2562ba:LIFECYCLE|NVDA|2023-05-08|CONT-0014,l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-05-08|CONT-0014|000003|SCALE,,,CANONICAL|LIFECYCLE|NVDA|2023-05-08|CONT-0014|000003|SCALE,NVDA,SETUP|LIFECYCLE|NVDA|2023-05-08|CONT-0014,2023-05-18T14:30:00+00:00,2023-05-18T14:30:00+00:00,2023-05-18T14:30:00+00:00,2023-05-18T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_scale,EXECUTION,UNKNOWN,unknown,0.0,UNSPECIFIED_SPLIT_REVIEW_ONLY,docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,LIFECYCLE|NVDA|2023-05-08|CONT-0014,LIFECYCLE|NVDA|2023-05-08|CONT-0014,,2023-05-08T14:30:00+00:00,2023-06-06T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,0.32599226657159264,MISSING,explicit_source_event_lifecycle_bridge,0,0,0,1,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-05-08|CONT-0014|000004|REDUCE:34a767cb4ba6:LIFECYCLE|NVDA|2023-05-08|CONT-0014,l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-05-08|CONT-0014|000004|REDUCE,,,CANONICAL|LIFECYCLE|NVDA|2023-05-08|CONT-0014|000004|REDUCE,NVDA,SETUP|LIFECYCLE|NVDA|2023-05-08|CONT-0014,2023-05-31T14:30:00+00:00,2023-05-31T14:30:00+00:00,2023-05-31T14:30:00+00:00,2023-05-31T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_reduce,EXECUTION,UNKNOWN,unknown,0.0,offline_task385_continuation_engine,docs/reports/task_386_canonical_continuation_quality/canonical_lifecycle_quality_panel.csv,LIFECYCLE|NVDA|2023-05-08|CONT-0014,LIFECYCLE|NVDA|2023-05-08|CONT-0014,,2023-05-08T14:30:00+00:00,2023-06-06T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,0.3259922665715926,POSITIVE,explicit_source_event_lifecycle_bridge,0,0,0,0,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-05-08|CONT-0014|000004|REDUCE:4e64d5932ff6:LIFECYCLE|NVDA|2023-05-08|CONT-0014,l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-05-08|CONT-0014|000004|REDUCE,,,CANONICAL|LIFECYCLE|NVDA|2023-05-08|CONT-0014|000004|REDUCE,NVDA,SETUP|LIFECYCLE|NVDA|2023-05-08|CONT-0014,2023-05-31T14:30:00+00:00,2023-05-31T14:30:00+00:00,2023-05-31T14:30:00+00:00,2023-05-31T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_reduce,EXECUTION,UNKNOWN,unknown,0.0,train,docs/reports/task_387_canonical_continuation_oos_overlay/canonical_oos_quality_panel.csv,LIFECYCLE|NVDA|2023-05-08|CONT-0014,LIFECYCLE|NVDA|2023-05-08|CONT-0014,,2023-05-08T14:30:00+00:00,2023-06-06T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,0.3259922665715926,POSITIVE,explicit_source_event_lifecycle_bridge,0,0,0,0,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-05-08|CONT-0014|000004|REDUCE:cb082c2562ba:LIFECYCLE|NVDA|2023-05-08|CONT-0014,l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-05-08|CONT-0014|000004|REDUCE,,,CANONICAL|LIFECYCLE|NVDA|2023-05-08|CONT-0014|000004|REDUCE,NVDA,SETUP|LIFECYCLE|NVDA|2023-05-08|CONT-0014,2023-05-31T14:30:00+00:00,2023-05-31T14:30:00+00:00,2023-05-31T14:30:00+00:00,2023-05-31T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_reduce,EXECUTION,UNKNOWN,unknown,0.0,UNSPECIFIED_SPLIT_REVIEW_ONLY,docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,LIFECYCLE|NVDA|2023-05-08|CONT-0014,LIFECYCLE|NVDA|2023-05-08|CONT-0014,,2023-05-08T14:30:00+00:00,2023-06-06T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,0.32599226657159264,MISSING,explicit_source_event_lifecycle_bridge,0,0,0,1,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-05-08|CONT-0014|000005|EXIT:34a767cb4ba6:LIFECYCLE|NVDA|2023-05-08|CONT-0014,l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-05-08|CONT-0014|000005|EXIT,,,CANONICAL|LIFECYCLE|NVDA|2023-05-08|CONT-0014|000005|EXIT,NVDA,SETUP|LIFECYCLE|NVDA|2023-05-08|CONT-0014,2023-06-06T14:30:00+00:00,2023-06-06T14:30:00+00:00,2023-06-06T14:30:00+00:00,2023-06-06T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_exit,EXECUTION,UNKNOWN,unknown,0.0,offline_task385_continuation_engine,docs/reports/task_386_canonical_continuation_quality/canonical_lifecycle_quality_panel.csv,LIFECYCLE|NVDA|2023-05-08|CONT-0014,LIFECYCLE|NVDA|2023-05-08|CONT-0014,,2023-05-08T14:30:00+00:00,2023-06-06T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,0.3259922665715926,POSITIVE,explicit_source_event_lifecycle_bridge,0,0,0,0,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-05-08|CONT-0014|000005|EXIT:4e64d5932ff6:LIFECYCLE|NVDA|2023-05-08|CONT-0014,l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-05-08|CONT-0014|000005|EXIT,,,CANONICAL|LIFECYCLE|NVDA|2023-05-08|CONT-0014|000005|EXIT,NVDA,SETUP|LIFECYCLE|NVDA|2023-05-08|CONT-0014,2023-06-06T14:30:00+00:00,2023-06-06T14:30:00+00:00,2023-06-06T14:30:00+00:00,2023-06-06T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_exit,EXECUTION,UNKNOWN,unknown,0.0,train,docs/reports/task_387_canonical_continuation_oos_overlay/canonical_oos_quality_panel.csv,LIFECYCLE|NVDA|2023-05-08|CONT-0014,LIFECYCLE|NVDA|2023-05-08|CONT-0014,,2023-05-08T14:30:00+00:00,2023-06-06T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,0.3259922665715926,POSITIVE,explicit_source_event_lifecycle_bridge,0,0,0,0,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-05-08|CONT-0014|000005|EXIT:cb082c2562ba:LIFECYCLE|NVDA|2023-05-08|CONT-0014,l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-05-08|CONT-0014|000005|EXIT,,,CANONICAL|LIFECYCLE|NVDA|2023-05-08|CONT-0014|000005|EXIT,NVDA,SETUP|LIFECYCLE|NVDA|2023-05-08|CONT-0014,2023-06-06T14:30:00+00:00,2023-06-06T14:30:00+00:00,2023-06-06T14:30:00+00:00,2023-06-06T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_exit,EXECUTION,UNKNOWN,unknown,0.0,UNSPECIFIED_SPLIT_REVIEW_ONLY,docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,LIFECYCLE|NVDA|2023-05-08|CONT-0014,LIFECYCLE|NVDA|2023-05-08|CONT-0014,,2023-05-08T14:30:00+00:00,2023-06-06T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,0.32599226657159264,MISSING,explicit_source_event_lifecycle_bridge,0,0,0,1,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-06-14|CONT-0015|000001|ENTRY:34a767cb4ba6:LIFECYCLE|NVDA|2023-06-14|CONT-0015,l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-06-14|CONT-0015|000001|ENTRY,,,CANONICAL|LIFECYCLE|NVDA|2023-06-14|CONT-0015|000001|ENTRY,NVDA,SETUP|LIFECYCLE|NVDA|2023-06-14|CONT-0015,2023-06-14T14:30:00+00:00,2023-06-14T14:30:00+00:00,2023-06-14T14:30:00+00:00,2023-06-14T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_entry,EXECUTION,UNKNOWN,unknown,0.0,offline_task385_continuation_engine,docs/reports/task_386_canonical_continuation_quality/canonical_lifecycle_quality_panel.csv,LIFECYCLE|NVDA|2023-06-14|CONT-0015,LIFECYCLE|NVDA|2023-06-14|CONT-0015,,2023-06-14T14:30:00+00:00,2023-07-14T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,0.0574923838250525,POSITIVE,explicit_source_event_lifecycle_bridge,0,0,0,0,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-06-14|CONT-0015|000001|ENTRY:4e64d5932ff6:LIFECYCLE|NVDA|2023-06-14|CONT-0015,l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-06-14|CONT-0015|000001|ENTRY,,,CANONICAL|LIFECYCLE|NVDA|2023-06-14|CONT-0015|000001|ENTRY,NVDA,SETUP|LIFECYCLE|NVDA|2023-06-14|CONT-0015,2023-06-14T14:30:00+00:00,2023-06-14T14:30:00+00:00,2023-06-14T14:30:00+00:00,2023-06-14T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_entry,EXECUTION,UNKNOWN,unknown,0.0,train,docs/reports/task_387_canonical_continuation_oos_overlay/canonical_oos_quality_panel.csv,LIFECYCLE|NVDA|2023-06-14|CONT-0015,LIFECYCLE|NVDA|2023-06-14|CONT-0015,,2023-06-14T14:30:00+00:00,2023-07-14T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,0.0574923838250525,POSITIVE,explicit_source_event_lifecycle_bridge,0,0,0,0,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-06-14|CONT-0015|000001|ENTRY:cb082c2562ba:LIFECYCLE|NVDA|2023-06-14|CONT-0015,l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-06-14|CONT-0015|000001|ENTRY,,,CANONICAL|LIFECYCLE|NVDA|2023-06-14|CONT-0015|000001|ENTRY,NVDA,SETUP|LIFECYCLE|NVDA|2023-06-14|CONT-0015,2023-06-14T14:30:00+00:00,2023-06-14T14:30:00+00:00,2023-06-14T14:30:00+00:00,2023-06-14T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_entry,EXECUTION,UNKNOWN,unknown,0.0,UNSPECIFIED_SPLIT_REVIEW_ONLY,docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,LIFECYCLE|NVDA|2023-06-14|CONT-0015,LIFECYCLE|NVDA|2023-06-14|CONT-0015,,2023-06-14T14:30:00+00:00,2023-07-14T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,0.05749238382505251,MISSING,explicit_source_event_lifecycle_bridge,0,0,0,1,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-06-14|CONT-0015|000002|REDUCE:34a767cb4ba6:LIFECYCLE|NVDA|2023-06-14|CONT-0015,l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-06-14|CONT-0015|000002|REDUCE,,,CANONICAL|LIFECYCLE|NVDA|2023-06-14|CONT-0015|000002|REDUCE,NVDA,SETUP|LIFECYCLE|NVDA|2023-06-14|CONT-0015,2023-06-26T14:30:00+00:00,2023-06-26T14:30:00+00:00,2023-06-26T14:30:00+00:00,2023-06-26T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_reduce,EXECUTION,UNKNOWN,unknown,0.0,offline_task385_continuation_engine,docs/reports/task_386_canonical_continuation_quality/canonical_lifecycle_quality_panel.csv,LIFECYCLE|NVDA|2023-06-14|CONT-0015,LIFECYCLE|NVDA|2023-06-14|CONT-0015,,2023-06-14T14:30:00+00:00,2023-07-14T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,0.0574923838250525,POSITIVE,explicit_source_event_lifecycle_bridge,0,0,0,0,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-06-14|CONT-0015|000002|REDUCE:4e64d5932ff6:LIFECYCLE|NVDA|2023-06-14|CONT-0015,l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-06-14|CONT-0015|000002|REDUCE,,,CANONICAL|LIFECYCLE|NVDA|2023-06-14|CONT-0015|000002|REDUCE,NVDA,SETUP|LIFECYCLE|NVDA|2023-06-14|CONT-0015,2023-06-26T14:30:00+00:00,2023-06-26T14:30:00+00:00,2023-06-26T14:30:00+00:00,2023-06-26T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_reduce,EXECUTION,UNKNOWN,unknown,0.0,train,docs/reports/task_387_canonical_continuation_oos_overlay/canonical_oos_quality_panel.csv,LIFECYCLE|NVDA|2023-06-14|CONT-0015,LIFECYCLE|NVDA|2023-06-14|CONT-0015,,2023-06-14T14:30:00+00:00,2023-07-14T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,0.0574923838250525,POSITIVE,explicit_source_event_lifecycle_bridge,0,0,0,0,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-06-14|CONT-0015|000002|REDUCE:cb082c2562ba:LIFECYCLE|NVDA|2023-06-14|CONT-0015,l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-06-14|CONT-0015|000002|REDUCE,,,CANONICAL|LIFECYCLE|NVDA|2023-06-14|CONT-0015|000002|REDUCE,NVDA,SETUP|LIFECYCLE|NVDA|2023-06-14|CONT-0015,2023-06-26T14:30:00+00:00,2023-06-26T14:30:00+00:00,2023-06-26T14:30:00+00:00,2023-06-26T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_reduce,EXECUTION,UNKNOWN,unknown,0.0,UNSPECIFIED_SPLIT_REVIEW_ONLY,docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,LIFECYCLE|NVDA|2023-06-14|CONT-0015,LIFECYCLE|NVDA|2023-06-14|CONT-0015,,2023-06-14T14:30:00+00:00,2023-07-14T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,0.05749238382505251,MISSING,explicit_source_event_lifecycle_bridge,0,0,0,1,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-06-14|CONT-0015|000003|ADD:34a767cb4ba6:LIFECYCLE|NVDA|2023-06-14|CONT-0015,l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-06-14|CONT-0015|000003|ADD,,,CANONICAL|LIFECYCLE|NVDA|2023-06-14|CONT-0015|000003|ADD,NVDA,SETUP|LIFECYCLE|NVDA|2023-06-14|CONT-0015,2023-07-13T14:30:00+00:00,2023-07-13T14:30:00+00:00,2023-07-13T14:30:00+00:00,2023-07-13T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_add,EXECUTION,UNKNOWN,unknown,0.0,offline_task385_continuation_engine,docs/reports/task_386_canonical_continuation_quality/canonical_lifecycle_quality_panel.csv,LIFECYCLE|NVDA|2023-06-14|CONT-0015,LIFECYCLE|NVDA|2023-06-14|CONT-0015,,2023-06-14T14:30:00+00:00,2023-07-14T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,0.0574923838250525,POSITIVE,explicit_source_event_lifecycle_bridge,0,0,0,0,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-06-14|CONT-0015|000003|ADD:4e64d5932ff6:LIFECYCLE|NVDA|2023-06-14|CONT-0015,l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-06-14|CONT-0015|000003|ADD,,,CANONICAL|LIFECYCLE|NVDA|2023-06-14|CONT-0015|000003|ADD,NVDA,SETUP|LIFECYCLE|NVDA|2023-06-14|CONT-0015,2023-07-13T14:30:00+00:00,2023-07-13T14:30:00+00:00,2023-07-13T14:30:00+00:00,2023-07-13T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_add,EXECUTION,UNKNOWN,unknown,0.0,train,docs/reports/task_387_canonical_continuation_oos_overlay/canonical_oos_quality_panel.csv,LIFECYCLE|NVDA|2023-06-14|CONT-0015,LIFECYCLE|NVDA|2023-06-14|CONT-0015,,2023-06-14T14:30:00+00:00,2023-07-14T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,0.0574923838250525,POSITIVE,explicit_source_event_lifecycle_bridge,0,0,0,0,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-06-14|CONT-0015|000003|ADD:cb082c2562ba:LIFECYCLE|NVDA|2023-06-14|CONT-0015,l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-06-14|CONT-0015|000003|ADD,,,CANONICAL|LIFECYCLE|NVDA|2023-06-14|CONT-0015|000003|ADD,NVDA,SETUP|LIFECYCLE|NVDA|2023-06-14|CONT-0015,2023-07-13T14:30:00+00:00,2023-07-13T14:30:00+00:00,2023-07-13T14:30:00+00:00,2023-07-13T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_add,EXECUTION,UNKNOWN,unknown,0.0,UNSPECIFIED_SPLIT_REVIEW_ONLY,docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,LIFECYCLE|NVDA|2023-06-14|CONT-0015,LIFECYCLE|NVDA|2023-06-14|CONT-0015,,2023-06-14T14:30:00+00:00,2023-07-14T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,0.05749238382505251,MISSING,explicit_source_event_lifecycle_bridge,0,0,0,1,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-06-14|CONT-0015|000004|SCALE:34a767cb4ba6:LIFECYCLE|NVDA|2023-06-14|CONT-0015,l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-06-14|CONT-0015|000004|SCALE,,,CANONICAL|LIFECYCLE|NVDA|2023-06-14|CONT-0015|000004|SCALE,NVDA,SETUP|LIFECYCLE|NVDA|2023-06-14|CONT-0015,2023-07-13T14:30:00+00:00,2023-07-13T14:30:00+00:00,2023-07-13T14:30:00+00:00,2023-07-13T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_scale,EXECUTION,UNKNOWN,unknown,0.0,offline_task385_continuation_engine,docs/reports/task_386_canonical_continuation_quality/canonical_lifecycle_quality_panel.csv,LIFECYCLE|NVDA|2023-06-14|CONT-0015,LIFECYCLE|NVDA|2023-06-14|CONT-0015,,2023-06-14T14:30:00+00:00,2023-07-14T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,0.0574923838250525,POSITIVE,explicit_source_event_lifecycle_bridge,0,0,0,0,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-06-14|CONT-0015|000004|SCALE:4e64d5932ff6:LIFECYCLE|NVDA|2023-06-14|CONT-0015,l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-06-14|CONT-0015|000004|SCALE,,,CANONICAL|LIFECYCLE|NVDA|2023-06-14|CONT-0015|000004|SCALE,NVDA,SETUP|LIFECYCLE|NVDA|2023-06-14|CONT-0015,2023-07-13T14:30:00+00:00,2023-07-13T14:30:00+00:00,2023-07-13T14:30:00+00:00,2023-07-13T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_scale,EXECUTION,UNKNOWN,unknown,0.0,train,docs/reports/task_387_canonical_continuation_oos_overlay/canonical_oos_quality_panel.csv,LIFECYCLE|NVDA|2023-06-14|CONT-0015,LIFECYCLE|NVDA|2023-06-14|CONT-0015,,2023-06-14T14:30:00+00:00,2023-07-14T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,0.0574923838250525,POSITIVE,explicit_source_event_lifecycle_bridge,0,0,0,0,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-06-14|CONT-0015|000004|SCALE:cb082c2562ba:LIFECYCLE|NVDA|2023-06-14|CONT-0015,l3v2:source_event:CANONICAL|LIFECYCLE|NVDA|2023-06-14|CONT-0015|000004|SCALE,,,CANONICAL|LIFECYCLE|NVDA|2023-06-14|CONT-0015|000004|SCALE,NVDA,SETUP|LIFECYCLE|NVDA|2023-06-14|CONT-0015,2023-07-13T14:30:00+00:00,2023-07-13T14:30:00+00:00,2023-07-13T14:30:00+00:00,2023-07-13T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_scale,EXECUTION,UNKNOWN,unknown,0.0,UNSPECIFIED_SPLIT_REVIEW_ONLY,docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,LIFECYCLE|NVDA|2023-06-14|CONT-0015,LIFECYCLE|NVDA|2023-06-14|CONT-0015,,2023-06-14T14:30:00+00:00,2023-07-14T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,0.05749238382505251,MISSING,explicit_source_event_lifecycle_bridge,0,0,0,1,True,0,0,0
