relation_graph_id,symbol,decision_asof_ts,evidence_edge_ids,support_score,risk_score,context_score,blocker_score,net_direction_score,coverage_score,graph_state,critical_blocker_flags,noncritical_gap_flags,confidence_floor,confidence_weighted_mean,diagnostic_only
l3_graph:canonical_source_event:LIFECYCLE|AMD|2023-01-23|CONT-0010,AMD,2023-02-16T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2023-01-23|CONT-0010|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2023-01-23|CONT-0010|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2023-01-23|CONT-0010|000003|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2023-01-23|CONT-0010|000004|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2023-01-23|CONT-0010|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|AMD|2023-03-15|CONT-0011,AMD,2023-04-13T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2023-03-15|CONT-0011|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2023-03-15|CONT-0011|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2023-03-15|CONT-0011|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2023-03-15|CONT-0011|000004|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2023-03-15|CONT-0011|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|AMD|2023-05-10|CONT-0012,AMD,2023-06-08T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2023-05-10|CONT-0012|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2023-05-10|CONT-0012|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2023-05-10|CONT-0012|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2023-05-10|CONT-0012|000004|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2023-05-10|CONT-0012|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|AMD|2023-11-03|CONT-0013,AMD,2023-12-04T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2023-11-03|CONT-0013|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2023-11-03|CONT-0013|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2023-11-03|CONT-0013|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2023-11-03|CONT-0013|000004|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2023-11-03|CONT-0013|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|AMD|2023-12-07|CONT-0014,AMD,2024-01-03T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2023-12-07|CONT-0014|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2023-12-07|CONT-0014|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2023-12-07|CONT-0014|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2023-12-07|CONT-0014|000004|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2023-12-07|CONT-0014|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|AMD|2024-01-16|CONT-0015,AMD,2024-02-13T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2024-01-16|CONT-0015|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2024-01-16|CONT-0015|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2024-01-16|CONT-0015|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2024-01-16|CONT-0015|000004|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2024-01-16|CONT-0015|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|AMD|2024-02-29|CONT-0016,AMD,2024-03-14T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2024-02-29|CONT-0016|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2024-02-29|CONT-0016|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2024-02-29|CONT-0016|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2024-02-29|CONT-0016|000004|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2024-02-29|CONT-0016|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|AMD|2024-05-16|CONT-0017,AMD,2024-06-14T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2024-05-16|CONT-0017|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2024-05-16|CONT-0017|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2024-05-16|CONT-0017|000003|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2024-05-16|CONT-0017|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|AMD|2024-07-05|CONT-0018,AMD,2024-07-17T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2024-07-05|CONT-0018|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2024-07-05|CONT-0018|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2024-07-05|CONT-0018|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2024-07-05|CONT-0018|000004|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2024-07-05|CONT-0018|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|AMD|2024-09-25|CONT-0019,AMD,2024-10-15T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2024-09-25|CONT-0019|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2024-09-25|CONT-0019|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2024-09-25|CONT-0019|000003|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2024-09-25|CONT-0019|000004|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2024-09-25|CONT-0019|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|AMD|2025-03-24|CONT-0020,AMD,2025-03-28T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2025-03-24|CONT-0020|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2025-03-24|CONT-0020|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2025-03-24|CONT-0020|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|AMD|2025-05-05|CONT-0021,AMD,2025-06-03T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2025-05-05|CONT-0021|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2025-05-05|CONT-0021|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2025-05-05|CONT-0021|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2025-05-05|CONT-0021|000004|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2025-05-05|CONT-0021|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|AMD|2025-06-10|CONT-0022,AMD,2025-07-10T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2025-06-10|CONT-0022|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2025-06-10|CONT-0022|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2025-06-10|CONT-0022|000003|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2025-06-10|CONT-0022|000004|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2025-06-10|CONT-0022|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|AMD|2025-07-15|CONT-0023,AMD,2025-08-06T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2025-07-15|CONT-0023|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2025-07-15|CONT-0023|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2025-07-15|CONT-0023|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2025-07-15|CONT-0023|000004|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2025-07-15|CONT-0023|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|AMD|2025-08-13|CONT-0024,AMD,2025-08-19T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2025-08-13|CONT-0024|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2025-08-13|CONT-0024|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2025-08-13|CONT-0024|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|AMD|2025-10-02|CONT-0025,AMD,2025-10-10T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2025-10-02|CONT-0025|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2025-10-02|CONT-0025|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2025-10-02|CONT-0025|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2025-10-02|CONT-0025|000004|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2025-10-02|CONT-0025|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|AMD|2025-10-24|CONT-0026,AMD,2025-11-06T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2025-10-24|CONT-0026|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2025-10-24|CONT-0026|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2025-10-24|CONT-0026|000003|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2025-10-24|CONT-0026|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|AMD|2026-01-21|CONT-0027,AMD,2026-01-30T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2026-01-21|CONT-0027|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2026-01-21|CONT-0027|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2026-01-21|CONT-0027|000003|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2026-01-21|CONT-0027|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|AMD|2026-03-25|CONT-0028,AMD,2026-03-27T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2026-03-25|CONT-0028|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2026-03-25|CONT-0028|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2026-03-25|CONT-0028|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|AMD|2026-04-08|CONT-0029,AMD,2026-04-13T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2026-04-08|CONT-0029|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2026-04-08|CONT-0029|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMD|2026-04-08|CONT-0029|000003|SCALE,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|AMZN|2021-06-10|CONT-0001,AMZN,2021-07-09T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2021-06-10|CONT-0001|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2021-06-10|CONT-0001|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2021-06-10|CONT-0001|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2021-06-10|CONT-0001|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|AMZN|2021-08-30|CONT-0002,AMZN,2021-09-28T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2021-08-30|CONT-0002|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2021-08-30|CONT-0002|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2021-08-30|CONT-0002|000003|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2021-08-30|CONT-0002|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|AMZN|2021-10-18|CONT-0003,AMZN,2021-11-15T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2021-10-18|CONT-0003|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2021-10-18|CONT-0003|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2021-10-18|CONT-0003|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|AMZN|2021-11-18|CONT-0004,AMZN,2021-12-03T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2021-11-18|CONT-0004|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2021-11-18|CONT-0004|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2021-11-18|CONT-0004|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|AMZN|2022-03-18|CONT-0005,AMZN,2022-04-08T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2022-03-18|CONT-0005|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2022-03-18|CONT-0005|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2022-03-18|CONT-0005|000003|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2022-03-18|CONT-0005|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|AMZN|2022-07-19|CONT-0006,AMZN,2022-08-16T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2022-07-19|CONT-0006|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2022-07-19|CONT-0006|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2022-07-19|CONT-0006|000003|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2022-07-19|CONT-0006|000004|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2022-07-19|CONT-0006|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|AMZN|2023-01-13|CONT-0007,AMZN,2023-02-03T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2023-01-13|CONT-0007|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2023-01-13|CONT-0007|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2023-01-13|CONT-0007|000003|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2023-01-13|CONT-0007|000004|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2023-01-13|CONT-0007|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|AMZN|2023-03-31|CONT-0008,AMZN,2023-05-01T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2023-03-31|CONT-0008|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2023-03-31|CONT-0008|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2023-03-31|CONT-0008|000003|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2023-03-31|CONT-0008|000004|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2023-03-31|CONT-0008|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|AMZN|2023-05-11|CONT-0009,AMZN,2023-06-09T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2023-05-11|CONT-0009|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2023-05-11|CONT-0009|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2023-05-11|CONT-0009|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2023-05-11|CONT-0009|000004|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2023-05-11|CONT-0009|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|AMZN|2023-06-22|CONT-0010,AMZN,2023-07-21T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2023-06-22|CONT-0010|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2023-06-22|CONT-0010|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2023-06-22|CONT-0010|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|AMZN|2023-08-04|CONT-0011,AMZN,2023-09-01T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2023-08-04|CONT-0011|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2023-08-04|CONT-0011|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2023-08-04|CONT-0011|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|AMZN|2023-09-11|CONT-0012,AMZN,2023-09-21T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2023-09-11|CONT-0012|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2023-09-11|CONT-0012|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2023-09-11|CONT-0012|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|AMZN|2023-11-01|CONT-0013,AMZN,2023-11-30T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2023-11-01|CONT-0013|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2023-11-01|CONT-0013|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2023-11-01|CONT-0013|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2023-11-01|CONT-0013|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|AMZN|2023-12-18|CONT-0014,AMZN,2024-01-18T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2023-12-18|CONT-0014|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2023-12-18|CONT-0014|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2023-12-18|CONT-0014|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|AMZN|2024-01-26|CONT-0015,AMZN,2024-02-26T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2024-01-26|CONT-0015|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2024-01-26|CONT-0015|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2024-01-26|CONT-0015|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2024-01-26|CONT-0015|000004|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2024-01-26|CONT-0015|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|AMZN|2024-02-29|CONT-0016,AMZN,2024-03-28T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2024-02-29|CONT-0016|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|AMZN|2024-02-29|CONT-0016|000002|EXIT,0,0,0.0875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
