report_dir,relative_path,source_path,target_path,artifact_class,size_bytes,archive_state,migration_action,reference_count,references,directory_reference_count,directory_references
task_483_firm_grade_market_theme_regime_upgrade,_task482_v1_reference/task_482_decision.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/task_482_decision.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/task_482_decision.csv,decision,580,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task483_firm_grade_market_theme_regime_upgrade.py|tasks/archive_candidate_registry.csv
task_483_firm_grade_market_theme_regime_upgrade,daily_regime_source_ohlcv_panel.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/daily_regime_source_ohlcv_panel.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/daily_regime_source_ohlcv_panel.csv,large_panel,28729257,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task483_firm_grade_market_theme_regime_upgrade.py|tasks/archive_candidate_registry.csv
task_483_firm_grade_market_theme_regime_upgrade,firm_market_regime_state_panel.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/firm_market_regime_state_panel.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/firm_market_regime_state_panel.csv,small_table,328750,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task483_firm_grade_market_theme_regime_upgrade.py|tasks/archive_candidate_registry.csv
task_483_firm_grade_market_theme_regime_upgrade,firm_regime_quality.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/firm_regime_quality.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/firm_regime_quality.csv,small_table,20785,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task483_firm_grade_market_theme_regime_upgrade.py|tasks/archive_candidate_registry.csv
task_483_firm_grade_market_theme_regime_upgrade,firm_regime_quarterly_quality.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/firm_regime_quarterly_quality.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/firm_regime_quarterly_quality.csv,small_table,6623,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task483_firm_grade_market_theme_regime_upgrade.py|tasks/archive_candidate_registry.csv
task_483_firm_grade_market_theme_regime_upgrade,firm_regime_transition_audit.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/firm_regime_transition_audit.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/firm_regime_transition_audit.csv,small_table,39088,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task483_firm_grade_market_theme_regime_upgrade.py|tasks/archive_candidate_registry.csv
task_483_firm_grade_market_theme_regime_upgrade,firm_regime_upgrade_decision.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/firm_regime_upgrade_decision.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/firm_regime_upgrade_decision.csv,decision,717,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task483_firm_grade_market_theme_regime_upgrade.py|tasks/archive_candidate_registry.csv
task_483_firm_grade_market_theme_regime_upgrade,firm_regime_v1_comparison.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/firm_regime_v1_comparison.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/firm_regime_v1_comparison.csv,small_table,185,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task483_firm_grade_market_theme_regime_upgrade.py|tasks/archive_candidate_registry.csv
task_483_firm_grade_market_theme_regime_upgrade,firm_regime_whipsaw_dwell_audit.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/firm_regime_whipsaw_dwell_audit.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/firm_regime_whipsaw_dwell_audit.csv,small_table,37676,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task483_firm_grade_market_theme_regime_upgrade.py|tasks/archive_candidate_registry.csv
task_483_firm_grade_market_theme_regime_upgrade,firm_symbol_regime_quality.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/firm_symbol_regime_quality.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/firm_symbol_regime_quality.csv,small_table,476580,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task483_firm_grade_market_theme_regime_upgrade.py|tasks/archive_candidate_registry.csv
task_483_firm_grade_market_theme_regime_upgrade,firm_theme_quarterly_quality.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/firm_theme_quarterly_quality.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/firm_theme_quarterly_quality.csv,small_table,138710,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task483_firm_grade_market_theme_regime_upgrade.py|tasks/archive_candidate_registry.csv
task_483_firm_grade_market_theme_regime_upgrade,firm_theme_regime_state_panel.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/firm_theme_regime_state_panel.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/firm_theme_regime_state_panel.csv,small_table,3769102,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task483_firm_grade_market_theme_regime_upgrade.py|tasks/archive_candidate_registry.csv
task_483_firm_grade_market_theme_regime_upgrade,task_483_firm_grade_market_theme_regime_upgrade.md,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/task_483_firm_grade_market_theme_regime_upgrade.md,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/task_483_firm_grade_market_theme_regime_upgrade.md,report,14609,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task483_firm_grade_market_theme_regime_upgrade.py|tasks/archive_candidate_registry.csv
task_484_continuation_payoff_regime_engine,benchmark_source_audit.csv,docs/reports/task_484_continuation_payoff_regime_engine/benchmark_source_audit.csv,data/artifacts/task_484_continuation_payoff_regime_engine/benchmark_source_audit.csv,small_table,1076,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task484_continuation_payoff_regime_engine.py|tasks/archive_candidate_registry.csv
task_484_continuation_payoff_regime_engine,daily_regime_source_ohlcv_panel.csv,docs/reports/task_484_continuation_payoff_regime_engine/daily_regime_source_ohlcv_panel.csv,data/artifacts/task_484_continuation_payoff_regime_engine/daily_regime_source_ohlcv_panel.csv,large_panel,30847977,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task484_continuation_payoff_regime_engine.py|tasks/archive_candidate_registry.csv
task_484_continuation_payoff_regime_engine,payoff_market_regime_state_panel.csv,docs/reports/task_484_continuation_payoff_regime_engine/payoff_market_regime_state_panel.csv,data/artifacts/task_484_continuation_payoff_regime_engine/payoff_market_regime_state_panel.csv,small_table,448650,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task484_continuation_payoff_regime_engine.py|tasks/archive_candidate_registry.csv
task_484_continuation_payoff_regime_engine,payoff_regime_failure_audit.csv,docs/reports/task_484_continuation_payoff_regime_engine/payoff_regime_failure_audit.csv,data/artifacts/task_484_continuation_payoff_regime_engine/payoff_regime_failure_audit.csv,small_table,15202,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task484_continuation_payoff_regime_engine.py|tasks/archive_candidate_registry.csv
task_484_continuation_payoff_regime_engine,payoff_regime_leakage_audit.csv,docs/reports/task_484_continuation_payoff_regime_engine/payoff_regime_leakage_audit.csv,data/artifacts/task_484_continuation_payoff_regime_engine/payoff_regime_leakage_audit.csv,small_table,319,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task484_continuation_payoff_regime_engine.py|tasks/archive_candidate_registry.csv
task_484_continuation_payoff_regime_engine,payoff_regime_lifecycle_panel.csv,docs/reports/task_484_continuation_payoff_regime_engine/payoff_regime_lifecycle_panel.csv,data/artifacts/task_484_continuation_payoff_regime_engine/payoff_regime_lifecycle_panel.csv,large_panel,101344232,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task484_continuation_payoff_regime_engine.py|tasks/archive_candidate_registry.csv
task_484_continuation_payoff_regime_engine,payoff_regime_quality.csv,docs/reports/task_484_continuation_payoff_regime_engine/payoff_regime_quality.csv,data/artifacts/task_484_continuation_payoff_regime_engine/payoff_regime_quality.csv,small_table,26188,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task484_continuation_payoff_regime_engine.py|tasks/archive_candidate_registry.csv
task_484_continuation_payoff_regime_engine,payoff_regime_quarterly_quality.csv,docs/reports/task_484_continuation_payoff_regime_engine/payoff_regime_quarterly_quality.csv,data/artifacts/task_484_continuation_payoff_regime_engine/payoff_regime_quarterly_quality.csv,small_table,6464,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task484_continuation_payoff_regime_engine.py|tasks/archive_candidate_registry.csv
task_484_continuation_payoff_regime_engine,payoff_theme_quarterly_quality.csv,docs/reports/task_484_continuation_payoff_regime_engine/payoff_theme_quarterly_quality.csv,data/artifacts/task_484_continuation_payoff_regime_engine/payoff_theme_quarterly_quality.csv,small_table,128893,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task484_continuation_payoff_regime_engine.py|tasks/archive_candidate_registry.csv
task_484_continuation_payoff_regime_engine,payoff_theme_regime_state_panel.csv,docs/reports/task_484_continuation_payoff_regime_engine/payoff_theme_regime_state_panel.csv,data/artifacts/task_484_continuation_payoff_regime_engine/payoff_theme_regime_state_panel.csv,small_table,4187206,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task484_continuation_payoff_regime_engine.py|tasks/archive_candidate_registry.csv
task_484_continuation_payoff_regime_engine,task_484_continuation_payoff_regime_engine.md,docs/reports/task_484_continuation_payoff_regime_engine/task_484_continuation_payoff_regime_engine.md,data/artifacts/task_484_continuation_payoff_regime_engine/task_484_continuation_payoff_regime_engine.md,report,15197,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task484_continuation_payoff_regime_engine.py|tasks/archive_candidate_registry.csv
task_484_continuation_payoff_regime_engine,task_484_decision.csv,docs/reports/task_484_continuation_payoff_regime_engine/task_484_decision.csv,data/artifacts/task_484_continuation_payoff_regime_engine/task_484_decision.csv,decision,697,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task484_continuation_payoff_regime_engine.py|tasks/archive_candidate_registry.csv
task_493_microstructure_enhanced_continuation_grid,microstructure_enriched_lifecycle_panel.csv,docs/reports/task_493_microstructure_enhanced_continuation_grid/microstructure_enriched_lifecycle_panel.csv,data/artifacts/task_493_microstructure_enhanced_continuation_grid/microstructure_enriched_lifecycle_panel.csv,small_table,2944889,canonical_or_active,keep_not_archive_candidate,0,,4,src/backtest/analysis_structural_breakout_task494_microstructure_goal_synthesis.py|src/backtest/build_task493_microstructure_enhanced_continuation_grid.py|tasks/archive_candidate_registry.csv|tasks/task_registry.csv
task_493_microstructure_enhanced_continuation_grid,microstructure_grid_candidate_pool.csv,docs/reports/task_493_microstructure_enhanced_continuation_grid/microstructure_grid_candidate_pool.csv,data/artifacts/task_493_microstructure_enhanced_continuation_grid/microstructure_grid_candidate_pool.csv,small_table,1418175,canonical_or_active,keep_not_archive_candidate,0,,4,src/backtest/analysis_structural_breakout_task494_microstructure_goal_synthesis.py|src/backtest/build_task493_microstructure_enhanced_continuation_grid.py|tasks/archive_candidate_registry.csv|tasks/task_registry.csv
task_493_microstructure_enhanced_continuation_grid,microstructure_grid_leakage_audit.csv,docs/reports/task_493_microstructure_enhanced_continuation_grid/microstructure_grid_leakage_audit.csv,data/artifacts/task_493_microstructure_enhanced_continuation_grid/microstructure_grid_leakage_audit.csv,small_table,664,canonical_or_active,keep_not_archive_candidate,0,,4,src/backtest/analysis_structural_breakout_task494_microstructure_goal_synthesis.py|src/backtest/build_task493_microstructure_enhanced_continuation_grid.py|tasks/archive_candidate_registry.csv|tasks/task_registry.csv
task_493_microstructure_enhanced_continuation_grid,selected_microstructure_assignment_panel.csv,docs/reports/task_493_microstructure_enhanced_continuation_grid/selected_microstructure_assignment_panel.csv,data/artifacts/task_493_microstructure_enhanced_continuation_grid/selected_microstructure_assignment_panel.csv,small_table,349323,canonical_or_active,keep_not_archive_candidate,0,,4,src/backtest/analysis_structural_breakout_task494_microstructure_goal_synthesis.py|src/backtest/build_task493_microstructure_enhanced_continuation_grid.py|tasks/archive_candidate_registry.csv|tasks/task_registry.csv
task_493_microstructure_enhanced_continuation_grid,selected_microstructure_cost_stress_quality.csv,docs/reports/task_493_microstructure_enhanced_continuation_grid/selected_microstructure_cost_stress_quality.csv,data/artifacts/task_493_microstructure_enhanced_continuation_grid/selected_microstructure_cost_stress_quality.csv,small_table,304,canonical_or_active,keep_not_archive_candidate,1,src/backtest/analysis_structural_breakout_task494_microstructure_goal_synthesis.py,4,src/backtest/analysis_structural_breakout_task494_microstructure_goal_synthesis.py|src/backtest/build_task493_microstructure_enhanced_continuation_grid.py|tasks/archive_candidate_registry.csv|tasks/task_registry.csv
task_493_microstructure_enhanced_continuation_grid,selected_microstructure_failure_decomposition.csv,docs/reports/task_493_microstructure_enhanced_continuation_grid/selected_microstructure_failure_decomposition.csv,data/artifacts/task_493_microstructure_enhanced_continuation_grid/selected_microstructure_failure_decomposition.csv,small_table,560,canonical_or_active,keep_not_archive_candidate,0,,4,src/backtest/analysis_structural_breakout_task494_microstructure_goal_synthesis.py|src/backtest/build_task493_microstructure_enhanced_continuation_grid.py|tasks/archive_candidate_registry.csv|tasks/task_registry.csv
task_493_microstructure_enhanced_continuation_grid,selected_microstructure_portfolio_quality.csv,docs/reports/task_493_microstructure_enhanced_continuation_grid/selected_microstructure_portfolio_quality.csv,data/artifacts/task_493_microstructure_enhanced_continuation_grid/selected_microstructure_portfolio_quality.csv,small_table,156,canonical_or_active,keep_not_archive_candidate,0,,4,src/backtest/analysis_structural_breakout_task494_microstructure_goal_synthesis.py|src/backtest/build_task493_microstructure_enhanced_continuation_grid.py|tasks/archive_candidate_registry.csv|tasks/task_registry.csv
task_493_microstructure_enhanced_continuation_grid,selected_microstructure_rulebook.csv,docs/reports/task_493_microstructure_enhanced_continuation_grid/selected_microstructure_rulebook.csv,data/artifacts/task_493_microstructure_enhanced_continuation_grid/selected_microstructure_rulebook.csv,small_table,38738,canonical_or_active,keep_not_archive_candidate,0,,4,src/backtest/analysis_structural_breakout_task494_microstructure_goal_synthesis.py|src/backtest/build_task493_microstructure_enhanced_continuation_grid.py|tasks/archive_candidate_registry.csv|tasks/task_registry.csv
task_493_microstructure_enhanced_continuation_grid,selected_microstructure_split_quality.csv,docs/reports/task_493_microstructure_enhanced_continuation_grid/selected_microstructure_split_quality.csv,data/artifacts/task_493_microstructure_enhanced_continuation_grid/selected_microstructure_split_quality.csv,small_table,309,canonical_or_active,keep_not_archive_candidate,0,,4,src/backtest/analysis_structural_breakout_task494_microstructure_goal_synthesis.py|src/backtest/build_task493_microstructure_enhanced_continuation_grid.py|tasks/archive_candidate_registry.csv|tasks/task_registry.csv
task_493_microstructure_enhanced_continuation_grid,task_493_decision.csv,docs/reports/task_493_microstructure_enhanced_continuation_grid/task_493_decision.csv,data/artifacts/task_493_microstructure_enhanced_continuation_grid/task_493_decision.csv,decision,743,canonical_or_active,keep_not_archive_candidate,2,src/backtest/analysis_structural_breakout_task494_microstructure_goal_synthesis.py|tasks/task_registry.csv,4,src/backtest/analysis_structural_breakout_task494_microstructure_goal_synthesis.py|src/backtest/build_task493_microstructure_enhanced_continuation_grid.py|tasks/archive_candidate_registry.csv|tasks/task_registry.csv
task_493_microstructure_enhanced_continuation_grid,task_493_microstructure_enhanced_continuation_grid.md,docs/reports/task_493_microstructure_enhanced_continuation_grid/task_493_microstructure_enhanced_continuation_grid.md,data/artifacts/task_493_microstructure_enhanced_continuation_grid/task_493_microstructure_enhanced_continuation_grid.md,report,2016,canonical_or_active,keep_not_archive_candidate,1,tasks/task_registry.csv,4,src/backtest/analysis_structural_breakout_task494_microstructure_goal_synthesis.py|src/backtest/build_task493_microstructure_enhanced_continuation_grid.py|tasks/archive_candidate_registry.csv|tasks/task_registry.csv
task_406_professional_multicombination_test,professional_combo_assignment_panel.csv,docs/reports/task_406_professional_multicombination_test/professional_combo_assignment_panel.csv,data/artifacts/task_406_professional_multicombination_test/professional_combo_assignment_panel.csv,large_panel,85681768,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task406_professional_combo_validation.py|tasks/archive_candidate_registry.csv
task_406_professional_multicombination_test,professional_combo_concentration_audit.csv,docs/reports/task_406_professional_multicombination_test/professional_combo_concentration_audit.csv,data/artifacts/task_406_professional_multicombination_test/professional_combo_concentration_audit.csv,small_table,2032,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task406_professional_combo_validation.py|tasks/archive_candidate_registry.csv
task_406_professional_multicombination_test,professional_combo_false_positive_audit.csv,docs/reports/task_406_professional_multicombination_test/professional_combo_false_positive_audit.csv,data/artifacts/task_406_professional_multicombination_test/professional_combo_false_positive_audit.csv,small_table,10773,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task406_professional_combo_validation.py|tasks/archive_candidate_registry.csv
task_406_professional_multicombination_test,professional_combo_label_coverage_audit.csv,docs/reports/task_406_professional_multicombination_test/professional_combo_label_coverage_audit.csv,data/artifacts/task_406_professional_multicombination_test/professional_combo_label_coverage_audit.csv,small_table,1733,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task406_professional_combo_validation.py|tasks/archive_candidate_registry.csv
task_406_professional_multicombination_test,professional_combo_leakage_audit.csv,docs/reports/task_406_professional_multicombination_test/professional_combo_leakage_audit.csv,data/artifacts/task_406_professional_multicombination_test/professional_combo_leakage_audit.csv,small_table,445,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task406_professional_combo_validation.py|tasks/archive_candidate_registry.csv
task_406_professional_multicombination_test,professional_combo_monthly_quality.csv,docs/reports/task_406_professional_multicombination_test/professional_combo_monthly_quality.csv,data/artifacts/task_406_professional_multicombination_test/professional_combo_monthly_quality.csv,small_table,74789,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task406_professional_combo_validation.py|tasks/archive_candidate_registry.csv
task_406_professional_multicombination_test,professional_combo_quality.csv,docs/reports/task_406_professional_multicombination_test/professional_combo_quality.csv,data/artifacts/task_406_professional_multicombination_test/professional_combo_quality.csv,small_table,3657,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task406_professional_combo_validation.py|tasks/archive_candidate_registry.csv
task_406_professional_multicombination_test,professional_combo_rulebook.csv,docs/reports/task_406_professional_multicombination_test/professional_combo_rulebook.csv,data/artifacts/task_406_professional_multicombination_test/professional_combo_rulebook.csv,small_table,6415,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task406_professional_combo_validation.py|tasks/archive_candidate_registry.csv
task_406_professional_multicombination_test,professional_combo_split_quality.csv,docs/reports/task_406_professional_multicombination_test/professional_combo_split_quality.csv,data/artifacts/task_406_professional_multicombination_test/professional_combo_split_quality.csv,small_table,10507,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task406_professional_combo_validation.py|tasks/archive_candidate_registry.csv
task_406_professional_multicombination_test,task_406_professional_multicombination_test.md,docs/reports/task_406_professional_multicombination_test/task_406_professional_multicombination_test.md,data/artifacts/task_406_professional_multicombination_test/task_406_professional_multicombination_test.md,report,4800,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task406_professional_combo_validation.py|tasks/archive_candidate_registry.csv
task_406_professional_multicombination_test,task_406c_decision.csv,docs/reports/task_406_professional_multicombination_test/task_406c_decision.csv,data/artifacts/task_406_professional_multicombination_test/task_406c_decision.csv,decision,518,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task406_professional_combo_validation.py|tasks/archive_candidate_registry.csv
task_402_multifactor_continuation_state_discovery,archetype_assignment_panel.csv,docs/reports/task_402_multifactor_continuation_state_discovery/archetype_assignment_panel.csv,data/artifacts/task_402_multifactor_continuation_state_discovery/archetype_assignment_panel.csv,large_panel,12712810,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_multifactor_continuation_state_discovery_402.py|tasks/archive_candidate_registry.csv
task_402_multifactor_continuation_state_discovery,archetype_component_matrix.csv,docs/reports/task_402_multifactor_continuation_state_discovery/archetype_component_matrix.csv,data/artifacts/task_402_multifactor_continuation_state_discovery/archetype_component_matrix.csv,small_table,7156,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_multifactor_continuation_state_discovery_402.py|tasks/archive_candidate_registry.csv
task_402_multifactor_continuation_state_discovery,archetype_false_positive_audit.csv,docs/reports/task_402_multifactor_continuation_state_discovery/archetype_false_positive_audit.csv,data/artifacts/task_402_multifactor_continuation_state_discovery/archetype_false_positive_audit.csv,small_table,19573,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_multifactor_continuation_state_discovery_402.py|tasks/archive_candidate_registry.csv
task_402_multifactor_continuation_state_discovery,archetype_leakage_audit.csv,docs/reports/task_402_multifactor_continuation_state_discovery/archetype_leakage_audit.csv,data/artifacts/task_402_multifactor_continuation_state_discovery/archetype_leakage_audit.csv,small_table,682,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_multifactor_continuation_state_discovery_402.py|tasks/archive_candidate_registry.csv
task_402_multifactor_continuation_state_discovery,archetype_oos_stability_audit.csv,docs/reports/task_402_multifactor_continuation_state_discovery/archetype_oos_stability_audit.csv,data/artifacts/task_402_multifactor_continuation_state_discovery/archetype_oos_stability_audit.csv,small_table,7502,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_multifactor_continuation_state_discovery_402.py|tasks/archive_candidate_registry.csv
task_402_multifactor_continuation_state_discovery,archetype_quality_summary.csv,docs/reports/task_402_multifactor_continuation_state_discovery/archetype_quality_summary.csv,data/artifacts/task_402_multifactor_continuation_state_discovery/archetype_quality_summary.csv,small_table,7049,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_multifactor_continuation_state_discovery_402.py|tasks/archive_candidate_registry.csv
task_402_multifactor_continuation_state_discovery,archetype_split_quality.csv,docs/reports/task_402_multifactor_continuation_state_discovery/archetype_split_quality.csv,data/artifacts/task_402_multifactor_continuation_state_discovery/archetype_split_quality.csv,small_table,19710,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_multifactor_continuation_state_discovery_402.py|tasks/archive_candidate_registry.csv
task_402_multifactor_continuation_state_discovery,task_402_decision.csv,docs/reports/task_402_multifactor_continuation_state_discovery/task_402_decision.csv,data/artifacts/task_402_multifactor_continuation_state_discovery/task_402_decision.csv,decision,668,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_multifactor_continuation_state_discovery_402.py|tasks/archive_candidate_registry.csv
task_402_multifactor_continuation_state_discovery,task_402_multifactor_continuation_state_discovery.md,docs/reports/task_402_multifactor_continuation_state_discovery/task_402_multifactor_continuation_state_discovery.md,data/artifacts/task_402_multifactor_continuation_state_discovery/task_402_multifactor_continuation_state_discovery.md,report,9128,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_multifactor_continuation_state_discovery_402.py|tasks/archive_candidate_registry.csv
task_394_regime_aware_canonical_continuation_policy,policy_lifecycle_simulation_panel.csv,docs/reports/task_394_regime_aware_canonical_continuation_policy/policy_lifecycle_simulation_panel.csv,data/artifacts/task_394_regime_aware_canonical_continuation_policy/policy_lifecycle_simulation_panel.csv,large_panel,38895358,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_regime_aware_canonical_continuation_policy_394.py|tasks/archive_candidate_registry.csv
task_394_regime_aware_canonical_continuation_policy,policy_monthly_quality.csv,docs/reports/task_394_regime_aware_canonical_continuation_policy/policy_monthly_quality.csv,data/artifacts/task_394_regime_aware_canonical_continuation_policy/policy_monthly_quality.csv,small_table,17975,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_regime_aware_canonical_continuation_policy_394.py|tasks/archive_candidate_registry.csv
task_394_regime_aware_canonical_continuation_policy,policy_split_quality.csv,docs/reports/task_394_regime_aware_canonical_continuation_policy/policy_split_quality.csv,data/artifacts/task_394_regime_aware_canonical_continuation_policy/policy_split_quality.csv,small_table,5195,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_regime_aware_canonical_continuation_policy_394.py|tasks/archive_candidate_registry.csv
task_394_regime_aware_canonical_continuation_policy,policy_transition_audit.csv,docs/reports/task_394_regime_aware_canonical_continuation_policy/policy_transition_audit.csv,data/artifacts/task_394_regime_aware_canonical_continuation_policy/policy_transition_audit.csv,small_table,10706,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_regime_aware_canonical_continuation_policy_394.py|tasks/archive_candidate_registry.csv
task_394_regime_aware_canonical_continuation_policy,policy_validation_audit.csv,docs/reports/task_394_regime_aware_canonical_continuation_policy/policy_validation_audit.csv,data/artifacts/task_394_regime_aware_canonical_continuation_policy/policy_validation_audit.csv,small_table,1846,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_regime_aware_canonical_continuation_policy_394.py|tasks/archive_candidate_registry.csv
task_394_regime_aware_canonical_continuation_policy,policy_weak_regime_audit.csv,docs/reports/task_394_regime_aware_canonical_continuation_policy/policy_weak_regime_audit.csv,data/artifacts/task_394_regime_aware_canonical_continuation_policy/policy_weak_regime_audit.csv,small_table,1839,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_regime_aware_canonical_continuation_policy_394.py|tasks/archive_candidate_registry.csv
task_394_regime_aware_canonical_continuation_policy,regime_policy_rulebook.csv,docs/reports/task_394_regime_aware_canonical_continuation_policy/regime_policy_rulebook.csv,data/artifacts/task_394_regime_aware_canonical_continuation_policy/regime_policy_rulebook.csv,small_table,481,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_regime_aware_canonical_continuation_policy_394.py|tasks/archive_candidate_registry.csv
task_394_regime_aware_canonical_continuation_policy,task_394_decision.csv,docs/reports/task_394_regime_aware_canonical_continuation_policy/task_394_decision.csv,data/artifacts/task_394_regime_aware_canonical_continuation_policy/task_394_decision.csv,decision,604,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_regime_aware_canonical_continuation_policy_394.py|tasks/archive_candidate_registry.csv
task_394_regime_aware_canonical_continuation_policy,task_394_regime_aware_canonical_continuation_policy.md,docs/reports/task_394_regime_aware_canonical_continuation_policy/task_394_regime_aware_canonical_continuation_policy.md,data/artifacts/task_394_regime_aware_canonical_continuation_policy/task_394_regime_aware_canonical_continuation_policy.md,report,8601,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_regime_aware_canonical_continuation_policy_394.py|tasks/archive_candidate_registry.csv
task_405_refined_archetype_portfolio_rebuild,refined_archetype_assignment_panel.csv,docs/reports/task_405_refined_archetype_portfolio_rebuild/refined_archetype_assignment_panel.csv,data/artifacts/task_405_refined_archetype_portfolio_rebuild/refined_archetype_assignment_panel.csv,large_panel,187794560,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_refined_archetype_portfolio_rebuild_405.py|tasks/archive_candidate_registry.csv
task_405_refined_archetype_portfolio_rebuild,refined_archetype_leakage_audit.csv,docs/reports/task_405_refined_archetype_portfolio_rebuild/refined_archetype_leakage_audit.csv,data/artifacts/task_405_refined_archetype_portfolio_rebuild/refined_archetype_leakage_audit.csv,small_table,331,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_refined_archetype_portfolio_rebuild_405.py|tasks/archive_candidate_registry.csv
task_405_refined_archetype_portfolio_rebuild,refined_archetype_quality_summary.csv,docs/reports/task_405_refined_archetype_portfolio_rebuild/refined_archetype_quality_summary.csv,data/artifacts/task_405_refined_archetype_portfolio_rebuild/refined_archetype_quality_summary.csv,small_table,18161,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_refined_archetype_portfolio_rebuild_405.py|tasks/archive_candidate_registry.csv
